sId,spId,language,position,description,descriptionEn,errInfo1,errAdd1,errInfo2,errAdd2,errInfo3,errAdd3,errInfo4,errAdd4,errInfo5,errAdd5,queue,createUser,createTime,modifyUser,modifyTime,sTamp
614309c7-44b2-470d-8127-85aba599c96c,e95b73fe-2d54-4f60-a939-6050b57b056b,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:32.8107789 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:32.8107789 +08:00,0x0000000000023C0F
63c69471-1339-4736-ab67-324907775c81,1d57d44a-aaaa-4dd6-bde5-912b1f5b7621,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-03-07 12:04:22.9739225 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-03-07 12:04:22.9739225 +08:00,0x0000000000041EEA
64523bfe-a3bc-4596-b4c5-8d6746f1b097,cde027be-5b13-4bf5-aaf4-4856af7a729a,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:55:04.5613837 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:55:04.5613837 +08:00,0x00000000013A3549
64556125-e139-41c9-9945-ed7c01e32b3e,44ab33bd-7b03-444d-8729-c95b70c3dd27,NULL,1,"表[表名]存在此记录引用,数量[数量]",NULL,表[,表名,"]存在此记录引用,数量[",数量,],NULL,NULL,NULL,NULL,NULL,1,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-19 20:32:23.9834516 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-19 20:33:27.2235401 +08:00,0x0000000000019E4F
64b80b78-1584-49fc-b906-db6c89debd34,c24c4e77-c0b5-4206-b85c-a6aa9fe7a063,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:52:10.9272676 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:52:10.9272676 +08:00,0x000000000017B25C
65bb5425-6a71-4d9d-b031-45179e874b23,70eb8b58-4c21-49f0-a36d-f8260cb0521d,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 14:34:12.8060822 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 14:34:12.8060822 +08:00,0x00000000022CC4DB
684ddaa9-8e6e-40e1-8bd7-d66dbbf8534d,001c2241-ff7a-4273-84b5-6b882a13d420,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-26 14:00:52.2538475 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-26 14:00:52.2538475 +08:00,0x00000000022CDAB9
69dcc891-c1b0-4ba4-b8ca-bd9d13f0e5d2,32cdea3e-bc51-4996-9abe-aa02b818d485,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:21:55.8668816 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:21:55.8668816 +08:00,0x0000000000056FEC
6a9e4345-1177-45a8-81b2-754758d383d8,6e9fe953-1d99-4e17-8c4c-00a60fa5a5ae,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:23:03.1844401 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:23:03.1844401 +08:00,0x00000000022B7B96
6adf9f11-7848-4ff0-80df-b1be4eafe87e,c2a45921-8445-4908-9d06-f2273de02aa7,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:52:33.8013284 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:52:33.8013284 +08:00,0x00000000022B7B65
6b340d08-9690-4526-b7e1-48bdb7c93faa,1ef39a65-db42-425b-9fb8-f4fc7c2e7e81,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:51:44.5005085 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:51:44.5005085 +08:00,0x00000000022B7B66
6b61b9cf-358a-4a40-8ae1-d0dd01162d89,05c1db22-a0ae-47a3-9138-e61387da88e1,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:25:29.3273081 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:25:29.3273081 +08:00,0x0000000000023BC4
6bda0f14-1d55-458d-a5cc-46c5f2d2e310,c829b6b2-e860-465e-8575-98f914ae8747,NULL,1,站点不能为空,NULL,站点不能为空...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:59:14.4743515 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:59:14.4743515 +08:00,0x000000000005B51F
6bf6a451-0ca3-4220-9c97-377f7f753a88,c829b6b2-e860-465e-8575-98f914ae8747,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,4,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:21:41.4134791 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:21:41.4134791 +08:00,0x000000000005B52D
6cd0754c-72ed-4eb5-8d57-899c535da408,8662f78c-a883-41b1-9665-f7cac15f40fd,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:32:33.3672529 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:32:33.3672529 +08:00,0x0000000000023BF0
6d2f60f2-1fa8-4de1-91e6-e9d782859493,34415481-98c9-4184-a850-65db375ba8d9,1,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:21:03.1960997 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:21:03.1960997 +08:00,0x00000000012A7458
6ed7df93-afcd-4a14-91d5-76e7246191cd,bc4032a2-01c8-4efd-8f14-07dbddb3e040,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:44.6820125 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:44.6820125 +08:00,0x00000000000920CB
6f66587a-128f-4f0f-85c6-571ffb923d88,8662f78c-a883-41b1-9665-f7cac15f40fd,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:32:28.2660440 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:32:28.2660440 +08:00,0x0000000000023BEF
706db696-e06d-444f-ae95-0064e839c920,d3eb998c-c763-4fe1-b416-75322b231e78,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 15:30:28.0620501 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 15:30:28.0620501 +08:00,0x00000000022CC56A
70d72974-53df-4117-9f66-4f474de298e1,285ba3af-7310-4bd6-a91f-5156a9ccf8fb,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 20:56:25.4270195 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 20:56:25.4270195 +08:00,0x00000000000C3989
718b7fb0-c6c4-40d7-97d4-3d2dcf900d60,668532f2-5fd1-4a92-ae5f-277149552e54,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 15:47:56.3387724 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 15:47:56.3387724 +08:00,0x00000000022CC575
7191dab4-ed53-408c-a5e5-cd90849a6e12,aa37b6af-b88f-4fa5-9391-f7e30f802eb5,1,1,表名已经存在,NULL,表名[,tbName,]已经存在!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-27 06:27:13.0800681 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-27 06:27:13.0800681 +08:00,0x00000000013A3513
727264ac-74e3-4722-9cf8-3f7a0f18f6c8,c82ba300-8ea3-4fa1-b501-fb294534f7b9,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:48.4601887 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:48.4601887 +08:00,0x00000000022B7BBF
728eb245-2272-4914-aadb-6890b88880d2,f7f3beae-c8aa-4fa8-be27-4a0b7572d546,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:51:15.8375056 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:51:15.8375056 +08:00,0x000000000017B256
72ef8dd6-7e05-4a14-bf3f-0362809b04d6,cee29801-339b-4b69-b29a-51395254e036,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 20:55:58.9494403 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 20:55:58.9494403 +08:00,0x00000000000C3984
731d261a-f71b-4e45-8dc6-c629467bdd44,5b3cc3f6-717a-4030-a5bf-c1b8be6284f3,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 11:43:35.3967542 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 11:43:35.3967542 +08:00,0x00000000022B7CFE
7402a256-428e-416c-a35b-6f1c98c570cb,3f7ea792-801d-4821-9d2a-639fd970934b,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-26 10:06:50.6863462 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-26 10:06:50.6863462 +08:00,0x00000000022CD34C
747f9bcf-264c-43e4-aff6-150b2f1463ab,34415481-98c9-4184-a850-65db375ba8d9,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:20:59.7606347 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:20:59.7606347 +08:00,0x00000000012A7459
74cae5c2-77ff-42bb-b917-d2c62fbc6de5,6a5851ef-4d66-4363-97bc-90b903cfa78f,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-27 06:28:16.8860873 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-27 06:28:16.8860873 +08:00,0x00000000013A3514
74d6204e-7137-4f96-a82e-272d7394435c,3ca601b1-aed4-4723-8052-46a7b41fd622,1,1,路径不能为空,NULL,路径不能为空...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:44:40.8883852 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:44:40.8883852 +08:00,0x000000000005B515
74fa40be-bbbc-44bc-8dda-afccc10575b5,48da5ac4-4e7a-42a8-9d00-0250bc18e0e2,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 13:19:15.2178330 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 13:19:15.2178330 +08:00,0x00000000022B7D3D
753e425c-9bff-48b9-9976-8214ac0f0266,b7fcd67e-0a6a-4dd5-842f-6af3d1a77b98,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:58:28.7047973 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:58:28.7047973 +08:00,0x00000000001AF571
75784097-77d0-4920-8261-bb08265f0b13,e95b73fe-2d54-4f60-a939-6050b57b056b,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:38.4735889 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:38.4735889 +08:00,0x0000000000023C10
75f65a53-50e7-4fab-92f1-765d5caf6865,b63891be-a000-48cd-912d-5805259aa9a1,1,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 20:21:13.9455792 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 20:21:13.9455792 +08:00,0x00000000013A34E4
7654a104-4f3f-4698-b594-6dab10f803dd,2475baff-97be-436a-ae7c-21ef4491fbad,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 20:00:16.9822750 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 20:00:16.9822750 +08:00,0x0000000000023C88
76877aee-42bd-479f-b6bf-52670ec8ef1d,1021632f-886b-4e1f-a63d-9fbd0b984404,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:36.7945614 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:36.7945614 +08:00,0x00000000000920CA
76dce305-9659-451e-bff0-97fb38c511c8,9ac602f3-b6af-4659-bf6a-25ee39fc247d,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:48.9412073 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:48.9412073 +08:00,0x0000000000023C12
7994d3c3-a6bb-42d5-a9e2-25bf92de6c79,62a26e40-5888-4e38-83fb-c53de12e4724,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 23:10:06.6013615 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 23:10:06.6013615 +08:00,0x00000000022B7B7D
7b032432-d2e2-470b-bd46-21c219c13288,f4ddecf7-3477-420a-a22e-8b043be52024,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:23:22.1035222 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:23:22.1035222 +08:00,0x00000000022B7B97
7bc38f2d-7324-437d-913a-cebdd556d4d1,2aafce0a-3e88-4e70-a158-e42cf9e908ad,1,999,NULL,NULL,a,a,a,a,a,a,NULL,NULL,NULL,NULL,1,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-21 08:10:54.7934223 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-21 08:11:57.6405901 +08:00,0x00000000000008CB
7d14d346-ce8a-4d44-b620-76b4b5922bb4,df6813f9-79a2-4877-be97-3d27ad281e72,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:03.9663283 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:03.9663283 +08:00,0x0000000000023C0A
7d323ad0-84e0-4fba-b67d-f47decb894d4,77f4cf7b-e485-4fdc-a3fb-49fc3632db13,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:51:39.3838336 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:51:39.3838336 +08:00,0x000000000017B25B
7d962139-2af6-42d3-aef2-a429f8378a4f,b503b736-1cb1-4c1f-b895-42581e0f492f,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-03 10:40:58.1453355 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-03 10:40:58.1453355 +08:00,0x00000000022B7D8E
7e4cbac8-30a3-4312-b607-7e01b0b18313,cee29801-339b-4b69-b29a-51395254e036,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 20:56:02.4837557 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 20:56:02.4837557 +08:00,0x00000000000C3985
7ebc6b82-1727-4f7d-a04d-285d86cd38f1,5d9b9d4d-16f0-455c-bdf2-87d3352d23d6,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-26 14:00:55.9414989 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-26 14:00:55.9414989 +08:00,0x00000000022CDABB
7f1e6241-46be-4c02-bca3-eb38f2f295a2,ce951cee-caa3-47c8-94d8-f89294a86948,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:51:25.8375556 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:51:25.8375556 +08:00,0x000000000017B258
7f701983-ae8b-4fa4-b90d-b9022696db36,495398ba-2b14-4b69-87cd-d355c48ff0c9,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-13 22:18:04.8431182 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-13 22:18:04.8431182 +08:00,0x00000000022A52FE
80a9629f-2aca-4e33-be20-2911ced43e0b,70e13774-601d-48de-9c94-77d9887c00a9,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:21:10.6128045 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:21:10.6128045 +08:00,0x00000000012A745A
81147fb5-4bf1-4ab4-bb58-79f7b99d68a2,1cb8af98-b140-49b6-a377-e72927092a30,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:57:16.1254613 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:57:16.1254613 +08:00,0x00000000001AF566
835851d1-845e-4a9c-a49b-684e319baf2c,8f350b19-63e1-400d-8417-dbbf9a43c169,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:02:02.6902081 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:02:02.6902081 +08:00,0x000000000012BD8E
83cdb689-6c59-4fa1-847c-318d516d85e9,abc5446a-bef7-4863-895f-d3c5cd424a40,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:01:25.1476891 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:01:25.1476891 +08:00,0x000000000012BD86
85305f8b-fcdd-45a3-a9bf-929031b42e81,4217e919-31b1-48c6-8dba-911a3cbe1d4e,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-29 19:42:53.7075927 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-29 19:42:53.7075927 +08:00,0x00000000001A3D83
8584faad-6577-4424-8287-3b25688a8809,1e78c943-adb8-455c-9a44-9313bb618684,NULL,2,2,子项已经存在,子项已经存在!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:20:37.3740731 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:20:37.3740731 +08:00,0x00000000012A745B
863f8145-84e1-4c47-8e28-7cce05fcb755,da48e2da-7cfb-483c-8347-ffd84ab18494,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 15:30:31.9214428 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 15:30:31.9214428 +08:00,0x00000000022CC56C
8784ef0d-bfd0-4e0b-83d1-e1617c2d9c9f,44ab33bd-7b03-444d-8729-c95b70c3dd27,1,2,"表[表名]存在文档,数量[数量]",NULL,表[,表名,"]存在文档,数量[",数量,],NULL,NULL,NULL,NULL,NULL,2,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-05-10 22:30:32.8220283 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-05-10 22:30:32.8220283 +08:00,0x000000000007F89A
878cd439-455f-4bcf-864a-d46116389800,43dad7f5-5d42-4387-bd43-d0d8ea4d44d4,NULL,1,退款金额必须大于0,NULL,退款金额必须大于0!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 16:57:22.8730866 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 16:57:22.8730866 +08:00,0x00000000013A34E5
8807684f-99f3-4e5a-9e6a-921fe2c6c4b7,2aafce0a-3e88-4e70-a158-e42cf9e908ad,NULL,999,错误,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-21 08:10:03.4777028 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-21 08:10:03.4777028 +08:00,0x00000000000008CC
89308778-c981-4b2c-8894-820b69c57f7f,3ca601b1-aed4-4723-8052-46a7b41fd622,NULL,1,路径不能为空,NULL,路径不能为空...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:44:26.5045625 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:44:26.5045625 +08:00,0x000000000005B50D
893a7cce-7f00-42e4-8e40-c6d0b12c12d3,c7c3781e-a0ca-49db-8c1c-4efb11f94515,1,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:20:51.3069543 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:20:51.3069543 +08:00,0x00000000012A745C
8a5bb6e5-ef43-4309-9bab-5552686840e8,c583a496-1ceb-4e80-bf01-c9871fa33af2,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:23.5498038 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:23.5498038 +08:00,0x00000000000920C8
8a6130c0-033c-4fe4-b45c-e111ee26fc61,00c4279f-b4a8-4bfe-9f6b-607fc68db5ac,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:25.4568730 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:25.4568730 +08:00,0x00000000022B7BC0
